id,Status_C,Status_CL,Status_D
9187,0.37290588,0.028816577,0.5982775
9188,0.9174794,0.015554094,0.066966526
9189,0.38815156,0.426964,0.18488446
9190,0.9382649,0.028915891,0.032819252
9191,0.9581132,0.004068534,0.037818197
9192,0.93218684,0.013856837,0.053956337
9193,0.19711061,0.07990423,0.7229852
9194,0.95705587,0.023109775,0.019834355
9195,0.64640176,0.02046641,0.33313185
9196,0.97670364,0.00945409,0.013842296
9197,0.9525882,0.012971529,0.034440298
9198,0.0013700589,0.014990691,0.98363924
9199,0.23280723,0.0018143253,0.7653785
9200,0.79656357,0.021436999,0.18199946
9201,0.2812381,0.017776854,0.7009851
9202,0.684608,0.004391943,0.31100005
9203,0.856681,0.0012796192,0.1420394
9204,0.45402366,0.0032026076,0.5427737
9205,0.9666467,0.011739326,0.021614073
9206,0.19303863,0.09704177,0.70991963
9207,0.9440334,0.023805391,0.032161225
9208,0.15805426,0.014804779,0.8271409
9209,0.84309816,0.057099033,0.09980281
9210,0.0045529925,0.0011886857,0.99425834
9211,0.073314816,0.0017339552,0.92495126
9212,0.8254312,0.0058153933,0.16875339
9213,0.9365722,0.0072117075,0.05621612
9214,0.4923011,0.026769442,0.48092946
9215,0.92953515,0.013523547,0.056941308
9216,0.9181038,0.018870786,0.06302542
9217,0.98048323,0.001630727,0.017886067
9218,0.1479823,0.0061883614,0.84582937
9219,0.9514624,0.0015355889,0.04700204
9220,0.7435364,0.123574406,0.1328892
9221,0.8075067,0.12991919,0.06257418
9222,0.89507496,0.061689697,0.043235246
9223,0.100012906,0.043549404,0.85643774
9224,0.93041784,0.0028265337,0.06675569
9225,4.9010272e-05,9.850235e-05,0.9998525
9226,0.9814316,0.0018663423,0.01670211
9227,0.38353086,0.037141304,0.5793279
9228,0.06184263,0.009783112,0.9283743
9229,0.8796546,0.046434842,0.07391062
9230,4.100282e-05,0.0020493232,0.99790967
9231,0.74798536,0.007838426,0.24417625
9232,0.014496027,0.001489714,0.9840143
9233,0.82280517,0.010691511,0.16650334
9234,0.97387654,0.006517489,0.019606028
9235,0.788857,0.00461374,0.2065293
9236,0.88184637,0.07841167,0.039742008
9237,0.47645685,0.032406203,0.49113694
9238,0.00027737147,0.002190363,0.99753225
9239,0.98501337,0.0017088902,0.013277753
9240,3.0788848e-05,0.0014339339,0.9985353
9241,0.06252596,0.0010983156,0.93637574
9242,0.5812187,0.0069855843,0.41179568
9243,0.6962498,0.033427812,0.27032244
9244,0.0045272512,0.002433685,0.9930391
9245,0.8709267,0.044491895,0.08458144
9246,0.035253562,0.03528329,0.9294632
9247,0.9731247,0.01856362,0.008311713
9248,0.7791059,0.049378615,0.1715155
9249,0.30895513,0.12079184,0.5702531
9250,0.96515703,0.00032683596,0.03451616
9251,0.9738005,0.0066000912,0.019599464
9252,0.8782952,0.03587669,0.08582813
9253,0.007883077,0.01697357,0.9751434
9254,0.8868573,0.012561959,0.10058079
9255,0.011217711,0.0041490714,0.9846332
9256,0.8768408,0.00047492032,0.122684255
9257,0.9228405,0.008764287,0.0683953
9258,0.8023643,0.002622013,0.19501369
9259,0.75792116,0.09941127,0.14266764
9260,0.9772432,0.00095149234,0.021805352
9261,0.018110767,0.0018993244,0.97998995
9262,0.9305131,0.0024773213,0.06700956
9263,0.9754672,0.00053637393,0.023996428
9264,0.06126342,0.047561787,0.8911748
9265,0.90946615,0.009559976,0.08097388
9266,0.9735291,0.0040303334,0.022440497
9267,0.98114705,0.0030169273,0.015835974
9268,0.28410286,0.013202556,0.7026946
9269,0.84282434,0.016760342,0.14041527
9270,0.7986952,0.024022313,0.17728242
9271,0.0018277518,0.013155742,0.9850165
9272,0.91821015,0.00080844574,0.08098146
9273,0.98479086,0.009333517,0.0058756983
9274,0.97946453,0.002549564,0.017985895
9275,0.24182539,0.13277216,0.62540245
9276,0.94152075,0.026088921,0.03239036
9277,0.9484559,0.015926406,0.03561763
9278,0.023320165,0.03479783,0.941882
9279,0.6318553,0.009693392,0.35845137
9280,0.19774783,0.016095197,0.786157
9281,0.96943927,0.0017447643,0.028815962
9282,0.55444425,0.024585875,0.42096993
9283,0.9393351,0.00875985,0.051905036
9284,0.94931924,0.02036056,0.030320212
9285,0.903108,0.003973476,0.09291852
9286,0.38057873,0.040662,0.5787593
9287,0.9690603,0.006450084,0.024489645
9288,0.778502,0.058169365,0.16332865
9289,0.5935229,0.048302032,0.3581751
9290,0.80811787,0.02286163,0.16902046
9291,0.95938796,0.019521741,0.021090308
9292,0.26614267,0.21865939,0.51519793
9293,0.615031,0.158797,0.226172
9294,0.9630445,0.017011086,0.019944385
9295,0.84445375,0.079932064,0.07561424
9296,0.74978733,0.027353738,0.22285894
9297,0.89617234,0.0138108665,0.09001674
9298,0.036031343,0.009659952,0.9543087
9299,0.95648515,0.0002965163,0.043218307
9300,0.30576196,0.013881742,0.68035626
9301,0.84360135,0.11364811,0.042750575
9302,0.8137273,0.120501354,0.06577133
9303,0.87081677,0.040057648,0.08912557
9304,0.94230336,0.00092171476,0.05677493
9305,0.932926,0.0030435692,0.06403043
9306,0.09451895,0.0047782324,0.90070283
9307,0.007016664,0.010798028,0.9821853
9308,0.4297145,0.015745552,0.5545399
9309,0.93620765,0.013274715,0.05051764
9310,0.97519004,0.0009984964,0.023811428
9311,0.84063447,0.013831858,0.14553367
9312,0.09531698,0.041335434,0.8633476
9313,0.9727606,0.0017675384,0.025471905
9314,1.6286434e-05,0.00017945112,0.9998043
9315,0.13997348,0.00844753,0.851579
9316,0.069360055,0.03371196,0.896928
9317,0.82085615,0.11115213,0.06799179
9318,0.1861383,0.004447062,0.8094146
9319,0.8952096,0.08043108,0.024359379
9320,0.9430921,0.02900889,0.027899027
9321,0.91270834,0.016569844,0.07072179
9322,0.93838716,0.002391378,0.059221406
9323,0.97628194,0.002195944,0.021522136
9324,0.074693345,0.047084346,0.8782223
9325,0.77843034,0.0006395851,0.22093016
9326,0.005168574,2.4378747e-05,0.99480706
9327,0.9337983,0.011290855,0.054910813
9328,0.9102473,0.011297754,0.07845492
9329,0.00026421892,0.008096059,0.9916397
9330,0.93975335,0.0040057804,0.05624087
9331,0.2549098,0.019730877,0.7253593
9332,0.73431534,0.029139435,0.2365452
9333,0.93450683,0.014102499,0.05139066
9334,0.8584663,0.009446709,0.13208704
9335,0.93001944,0.0332201,0.03676045
9336,0.00018679275,0.016185405,0.9836278
9337,0.34838697,0.042397853,0.6092152
9338,0.33907717,0.19206135,0.46886143
9339,0.94635093,0.015756594,0.037892483
9340,4.975671e-06,2.217635e-06,0.99999285
9341,0.97191614,0.005884491,0.022199376
9342,0.97567886,0.005091467,0.019229647
9343,0.012450415,0.026981035,0.9605685
9344,0.68791676,0.018888129,0.29319513
9345,0.11328985,0.031606115,0.855104
9346,0.90881383,0.0004545356,0.09073163
9347,0.978474,0.0048434925,0.016682528
9348,0.00026774776,0.0030840554,0.9966482
9349,0.10678419,0.0648943,0.8283216
9350,0.9836707,0.0044963756,0.011832941
9351,0.8450127,0.021672059,0.13331524
9352,0.96509606,0.0044759377,0.030427987
9353,0.8262452,0.106590785,0.06716402
9354,0.9658703,0.00029731524,0.0338324
9355,0.00018578513,0.0009639817,0.9988502
9356,0.9796268,0.0030382446,0.017335013
9357,0.809585,0.009763395,0.18065162
9358,0.069163606,0.0006867306,0.9301497
9359,0.9673749,0.008167104,0.024458025
9360,0.9893881,0.005871674,0.004740266
9361,0.20798275,0.018118493,0.7738988
9362,0.36944216,0.0008885385,0.6296693
9363,0.72133636,0.10637244,0.17229122
9364,0.7701709,0.011109764,0.21871932
9365,0.9689125,0.012144306,0.01894324
9366,0.00398388,0.0056234514,0.9903927
9367,0.9648929,0.017828811,0.017278265
9368,0.01165432,0.0004304918,0.98791516
9369,0.9409725,0.013955323,0.045072205
9370,0.7689085,0.015502012,0.21558951
9371,0.949317,0.035219237,0.015463786
9372,0.78217596,0.0065890728,0.21123497
9373,0.7770465,0.0018857791,0.2210677
9374,0.8739002,0.0027006615,0.12339912
9375,0.30580908,0.0030606354,0.69113034
9376,0.019816082,0.05025643,0.92992747
9377,0.95256764,0.0044273925,0.043005005
9378,0.9457164,0.032789674,0.021494
9379,0.079531096,0.0065226406,0.9139463
9380,0.41546547,0.0048677647,0.5796668
9381,0.008869956,0.1337219,0.85740817
9382,0.00011135762,0.010133161,0.98975545
9383,0.92002344,0.015084642,0.06489191
9384,0.21760759,0.16351573,0.6188767
9385,0.95224595,0.023723302,0.02403079
9386,0.005672704,0.054587454,0.9397398
9387,0.5025475,0.33714476,0.16030777
9388,0.9062231,0.04697588,0.046801053
9389,0.93081117,0.0011678884,0.06802098
9390,0.9112675,0.0008793557,0.08785312
9391,0.9778977,0.003824741,0.018277586
9392,0.9618966,0.00050034176,0.03760305
9393,0.9387796,0.042885143,0.018335303
9394,0.7487708,0.022497984,0.2287312
9395,0.9699698,0.007958653,0.022071568
9396,0.3334874,0.0241655,0.64234716
9397,0.8711131,0.025754524,0.10313237
9398,0.9767393,0.00035392158,0.022906769
9399,0.5238075,0.08680834,0.38938412
9400,0.83817226,0.025222015,0.1366058
9401,0.1259195,0.017077027,0.85700345
9402,0.64905775,0.059732772,0.29120952
9403,0.97598505,0.009278987,0.014735907
9404,0.056726333,0.022865102,0.92040855
9405,0.9654028,0.0060694567,0.028527753
9406,0.98211527,0.009038744,0.0088459775
9407,0.6346379,0.01336645,0.3519957
9408,0.97479576,0.005753753,0.01945048
9409,0.20478389,0.015019333,0.7801968
9410,0.39307982,0.04447636,0.56244385
9411,0.8492453,0.00094713276,0.14980756
9412,0.32535073,0.009670276,0.664979
9413,0.17487632,0.040311992,0.7848117
9414,0.5370195,0.124844916,0.3381356
9415,0.95129466,0.03818915,0.010516173
9416,0.87679476,0.0018620482,0.121343195
9417,0.2104933,0.00342924,0.78607744
9418,0.31845668,0.0006771763,0.6808661
9419,1.8755525e-05,2.5648967e-05,0.9999556
9420,0.9833424,0.0014198973,0.01523767
9421,0.9779178,0.00027026265,0.021811947
9422,0.98055756,0.0037620224,0.015680462
9423,0.92721254,0.031461094,0.041326303
9424,0.03623006,0.0045460267,0.9592239
9425,0.8770291,0.0075775124,0.11539337
9426,0.8904069,0.026014332,0.08357879
9427,0.9499605,0.0013125485,0.048726924
9428,0.40129507,0.17468503,0.4240199
9429,0.27524704,0.063575014,0.661178
9430,0.93621355,0.0020537463,0.06173268
9431,0.9675402,0.00513292,0.027326873
9432,0.9277797,0.017313711,0.05490658
9433,0.00015991372,0.0024050518,0.99743503
9434,0.85757774,0.021972798,0.12044951
9435,0.84707564,0.036749005,0.11617539
9436,0.67902994,0.029520731,0.29144934
9437,0.7510274,0.0005774186,0.24839525
9438,0.784967,0.008757507,0.20627543
9439,0.11243243,0.027056836,0.8605107
9440,0.02556453,0.0059282756,0.96850723
9441,0.8737533,0.0022861902,0.12396051
9442,0.7808283,0.02120932,0.19796239
9443,0.94683814,0.0077765584,0.045385327
9444,1.5618802e-05,0.0001688957,0.9998155
9445,0.31132114,0.009812006,0.67886686
9446,0.8340702,0.00083090476,0.16509892
9447,0.94897175,0.013197986,0.03783031
9448,0.10636147,0.016363863,0.8772747
9449,0.9253568,0.052171312,0.022471935
9450,0.6596948,0.0034171222,0.33688805
9451,0.62459457,0.2002404,0.17516506
9452,0.82521707,0.004051525,0.17073146
9453,0.9574913,0.009131602,0.03337716
9454,0.9587691,0.012382846,0.0288481
9455,0.57559323,0.0035425304,0.42086422
9456,0.9487914,0.0061840205,0.04502462
9457,0.8877377,0.038283,0.07397931
9458,0.8628732,0.09910669,0.038020134
9459,0.10267154,0.02359771,0.8737307
9460,0.9306448,0.010349327,0.059005875
9461,0.9427151,0.008281953,0.04900296
9462,0.846433,0.061935525,0.09163143
9463,0.07148184,0.12954181,0.79897636
9464,0.9660557,0.0030468933,0.030897452
9465,0.8688,0.029456984,0.10174303
9466,0.9777392,0.0011394115,0.021121362
9467,0.0002555645,0.0002671464,0.9994773
9468,2.507882e-05,0.0004804363,0.9994945
9469,0.42918628,0.006871646,0.5639421
9470,0.005636374,0.009920571,0.984443
9471,0.014426758,0.00032945353,0.9852438
9472,0.81824434,0.008324632,0.17343108
9473,0.022913912,0.032447677,0.94463843
9474,0.07718006,0.08876083,0.8340591
9475,0.6362516,0.0043431893,0.35940516
9476,0.937888,0.0005645647,0.061547425
9477,0.38335177,0.11871634,0.49793196
9478,0.87321556,0.001522043,0.1252624
9479,0.26385453,0.07448146,0.661664
9480,0.14940958,0.08368614,0.7669043
9481,0.975274,0.003137343,0.021588651
9482,0.69896984,0.044129312,0.2569009
9483,0.24716578,0.05755004,0.6952842
9484,0.8483588,0.0893106,0.062330592
9485,0.27623445,0.032626368,0.6911392
9486,0.7272278,0.010725812,0.26204643
9487,0.94821477,0.003273341,0.048511818
9488,0.936053,0.011022433,0.052924585
9489,0.93616074,0.0014304706,0.06240878
9490,0.9500379,0.009816641,0.040145464
9491,0.9539041,0.006333353,0.03976259
9492,0.8981155,0.0026449608,0.09923957
9493,0.8825918,0.05142886,0.065979354
9494,0.847938,0.009595269,0.1424667
9495,0.8739012,0.0034545779,0.122644216
9496,0.9621225,0.0007266503,0.03715086
9497,0.31460994,0.0153516345,0.6700384
9498,0.86651236,0.009596875,0.12389081
9499,8.373377e-05,0.00075256336,0.99916375
9500,0.9644885,0.0093622655,0.026149256
9501,0.77276254,0.029833598,0.19740383
9502,0.8313784,0.009373004,0.15924856
9503,0.89491624,0.03699061,0.068093166
9504,0.8838338,0.027054224,0.089111924
9505,0.814654,0.020694116,0.16465187
9506,2.771092e-05,0.0018886025,0.9980837
9507,0.7139104,0.036106747,0.24998282
9508,0.046140503,0.028432384,0.9254271
9509,0.9786562,0.004037831,0.017305957
9510,0.0150941815,0.011293672,0.9736121
9511,0.0019746362,0.0010946462,0.99693066
9512,0.95522237,0.0030601239,0.041717503
9513,0.7166033,0.005131359,0.27826536
9514,0.36601105,0.33196124,0.30202773
9515,0.7946376,0.0190338,0.18632862
9516,0.9634369,0.0029322251,0.033630867
9517,0.051810194,0.03955355,0.9086363
9518,0.9573961,0.015854001,0.026749918
9519,0.9524716,0.00043733328,0.04709104
9520,0.97356695,0.0058864495,0.020546595
9521,0.95684296,0.03327836,0.00987869
9522,0.9566408,0.0004971981,0.04286202
9523,0.9580295,0.035203375,0.006767129
9524,0.09274761,0.008664461,0.89858794
9525,0.07984154,0.0092326375,0.9109258
9526,0.8264479,0.054472473,0.1190797
9527,0.956441,0.02263434,0.020924706
9528,7.201497e-05,0.0009883082,0.9989397
9529,0.97807777,0.0036555692,0.018266734
9530,0.94094574,0.007263718,0.051790528
9531,0.8167006,0.107932135,0.07536737
9532,0.8406326,0.07558709,0.083780296
9533,0.99125177,0.00126562,0.00748261
9534,0.0005788289,0.00014537934,0.9992758
9535,0.7191896,0.15557395,0.1252365
9536,0.6625452,0.0043339343,0.33312085
9537,0.9682084,0.006156866,0.025634704
9538,0.34429458,0.20531425,0.45039114
9539,0.9381523,0.00085208885,0.060995568
9540,0.58227503,0.0997502,0.31797475
9541,0.72331893,0.004729965,0.27195114
9542,0.90696096,0.0016441785,0.09139486
9543,0.85542935,0.05444484,0.09012581
9544,0.9346069,0.0055677043,0.059825394
9545,0.4087076,0.006061268,0.5852312
9546,0.95961267,0.000268855,0.040118407
9547,0.64216727,0.31442386,0.04340893
9548,0.9338023,0.004438654,0.061759073
9549,0.97915065,0.006485884,0.014363465
9550,0.9668862,0.009126557,0.023987215
9551,0.7849867,0.030714605,0.1842988
9552,0.43313488,0.010441464,0.5564237
9553,0.0008448165,0.001511227,0.99764395
9554,0.76146907,0.0017447629,0.23678619
9555,3.8625723e-05,0.000107942404,0.99985343
9556,0.013846258,0.01175828,0.9743955
9557,0.9544095,0.015359418,0.03023113
9558,0.79860693,0.00063191605,0.20076117
9559,0.93854773,0.00451516,0.056937076
9560,0.76635134,0.059362464,0.17428625
9561,0.004985669,0.004666549,0.9903478
9562,0.9474834,0.006653063,0.045863554
9563,0.14815617,0.084442705,0.7674011
9564,0.13680546,0.092934355,0.7702602
9565,0.40800324,0.022865131,0.5691317
9566,0.32761034,0.0398118,0.6325779
9567,0.8555003,0.010246587,0.13425314
9568,0.9193533,0.0015528793,0.079093814
9569,0.018721046,0.0047663776,0.97651255
9570,0.2002156,0.021107275,0.77867717
9571,0.18402502,0.009663145,0.80631185
9572,0.10619055,0.018574947,0.8752345
9573,0.096245155,0.00018780695,0.903567
9574,0.94493365,0.00807351,0.046992876
9575,0.9230372,0.008078684,0.0688841
9576,0.97390807,0.00035906627,0.025732845
9577,0.39681688,0.00089315017,0.60229
9578,0.007955822,0.0065472433,0.98549694
9579,0.9713663,0.0010999676,0.027533777
9580,0.98637265,0.0045371666,0.009090232
9581,0.06002303,0.0402806,0.89969635
9582,0.84856725,0.012923615,0.1385092
9583,0.41238347,0.19975379,0.38786277
9584,0.2805202,0.04071888,0.67876095
9585,0.3056045,0.10087316,0.59352237
9586,0.9547491,0.002534784,0.04271611
9587,0.9054302,0.0022400434,0.09232976
9588,0.9306612,0.01765725,0.0516815
9589,0.65190166,0.011148958,0.33694944
9590,0.9381694,0.0051830797,0.05664753
9591,0.19548376,0.004560753,0.79995555
9592,0.19973707,0.02487776,0.77538514
9593,0.9413686,0.0011033178,0.057528052
9594,0.9262042,0.0012992057,0.07249658
9595,0.97577024,0.0015372928,0.022692528
9596,0.8115742,0.0035715818,0.18485424
9597,0.9894396,0.0036620125,0.006898422
9598,0.9623531,0.021403793,0.016243117
9599,0.064269915,0.09532098,0.8404091
9600,0.7835925,0.005934195,0.21047334
9601,0.5555266,0.224664,0.21980944
9602,0.3560185,0.057089247,0.58689225
9603,0.051132794,0.022195134,0.92667204
9604,0.003861747,0.010072432,0.98606586
9605,0.41363907,0.36282116,0.22353978
9606,0.82489324,0.061787467,0.11331934
9607,0.56949,0.07062787,0.35988218
9608,0.51175004,0.06000096,0.42824897
9609,0.53090775,0.22330411,0.24578817
9610,0.09916616,0.0031074104,0.8977264
9611,0.96719515,0.023375707,0.009429155
9612,0.17982253,0.005510394,0.81466705
9613,0.34639975,0.0007327987,0.65286744
9614,0.002721548,0.00015421404,0.99712425
9615,0.5011279,0.003086373,0.49578568
9616,0.5204526,0.15134817,0.32819927
9617,0.92515737,0.0067880983,0.0680546
9618,0.08238237,0.07597009,0.84164757
9619,0.050014324,0.027841445,0.92214423
9620,0.98203146,0.005742773,0.012225716
9621,0.2740366,0.32650355,0.39945993
9622,0.324564,0.0865323,0.5889037
9623,0.9679835,0.0018330467,0.030183509
9624,0.80216163,0.0013736291,0.19646473
9625,0.16595134,0.0053190826,0.82872957
9626,0.9405121,0.006852993,0.052634947
9627,0.92646563,0.00408797,0.06944637
9628,0.7751182,0.028581528,0.1963003
9629,0.00051704457,0.0018135136,0.99766946
9630,0.96028167,8.626687e-05,0.039632108
9631,0.9361869,0.004811426,0.059001733
9632,0.9687061,0.007740673,0.023553288
9633,0.9637687,0.010454384,0.025776915
9634,0.96553653,0.007978187,0.02648526
9635,0.028287316,0.046490733,0.9252219
9636,0.3284559,0.02147771,0.65006644
9637,0.00024003074,0.001443749,0.99831617
9638,0.9820126,0.0026678764,0.01531947
9639,0.4250836,0.35241047,0.22250594
9640,0.8545922,0.004844007,0.14056382
9641,0.34228554,0.08082721,0.57688725
9642,0.00579461,0.026296983,0.96790844
9643,0.96165377,0.0020763609,0.03626988
9644,0.7558524,0.025457427,0.21869017
9645,0.97914827,0.0018677287,0.01898399
9646,0.5494606,0.074877985,0.3756615
9647,0.91184294,0.010190506,0.07796656
9648,0.57811534,0.028439116,0.39344555
9649,0.97776014,0.014245101,0.007994776
9650,0.81636816,0.001801153,0.18183072
9651,0.91931534,0.007262371,0.07342235
9652,0.6239988,0.03987349,0.33612767
9653,0.7920335,0.0026699575,0.20529655
9654,0.6555648,0.15274514,0.19169015
9655,0.95666754,0.0005844236,0.042748038
9656,0.121014416,0.12123388,0.7577517
9657,0.8697684,0.0004904838,0.12974118
9658,0.9679507,0.00082423445,0.031225098
9659,0.3244323,0.024524638,0.65104306
9660,0.4324957,0.2403316,0.3271727
9661,0.952461,0.0015992529,0.045939725
9662,0.5539986,0.0048966305,0.4411048
9663,0.24885383,0.08096838,0.6701778
9664,0.0006821074,0.008564807,0.9907531
9665,0.015958143,0.022512726,0.96152914
9666,0.8032871,0.011398288,0.1853146
9667,0.43234235,0.05396061,0.513697
9668,0.28120428,0.022590993,0.6962047
9669,0.98245275,0.0019385782,0.015608701
9670,0.59508926,0.015018923,0.38989183
9671,0.9575416,0.00077997317,0.041678462
9672,0.4563584,0.001527669,0.54211396
9673,0.98077375,0.013964187,0.005262109
9674,0.9542069,0.0019542081,0.0438389
9675,0.023557989,0.00373979,0.9727022
9676,0.93303686,0.015026439,0.051936746
9677,0.87671626,0.00082659704,0.12245714
9678,0.9436358,0.003088844,0.05327532
9679,5.4732503e-05,0.00021293618,0.9997323
9680,0.94036174,0.004669719,0.054968517
9681,0.9500572,0.043332994,0.0066097835
9682,0.97749066,0.009932432,0.01257693
9683,0.0032663886,0.010021507,0.9867121
9684,0.50409335,0.015980119,0.47992653
9685,0.2173299,0.04261185,0.7400583
9686,0.54630417,0.0689903,0.3847055
9687,0.65439415,0.072687075,0.2729188
9688,0.13212822,0.06453725,0.80333453
9689,0.97383875,0.006276851,0.019884434
9690,0.12819633,0.16780455,0.7039991
9691,0.9661004,0.0016208896,0.032278743
9692,0.9815269,0.0004342453,0.01803884
9693,0.81460184,0.005297544,0.18010063
9694,0.9429297,0.0014247585,0.05564556
9695,0.8980669,0.010567125,0.091365986
9696,0.92865425,0.024705127,0.04664069
9697,0.8225085,0.024700988,0.15279052
9698,0.8850453,0.0013390651,0.113615625
9699,0.7796398,0.013286951,0.20707332
9700,0.72530705,0.022607649,0.2520854
9701,0.710358,0.0014304488,0.28821155
9702,0.8883349,0.0036354386,0.10802967
9703,0.9776782,0.0017102691,0.020611584
9704,0.8973438,0.004358274,0.09829789
9705,0.044180777,0.03506898,0.92075026
9706,0.029882394,0.008972775,0.96114486
9707,0.00010863294,0.0009304021,0.998961
9708,0.00013726702,0.0060435175,0.99381924
9709,0.538352,0.015572747,0.44607523
9710,0.9165532,0.01325253,0.07019423
9711,0.91458315,0.037264526,0.048152383
9712,0.94531167,0.0056248307,0.049063478
9713,0.9113026,0.026737738,0.061959606
9714,0.82793707,0.099967994,0.072094895
9715,0.2863028,0.059005477,0.6546917
9716,0.8346625,0.0025665525,0.16277096
9717,0.8915555,0.011507738,0.09693679
9718,0.9724612,0.0016795502,0.025859216
9719,0.9424992,0.0021395395,0.055361204
9720,0.8999791,0.00060295186,0.09941792
9721,0.012971273,0.0072803404,0.9797484
9722,0.9344249,0.024996657,0.040578533
9723,0.34263965,0.07918407,0.57817626
9724,0.9572852,0.0006987523,0.04201602
9725,0.047658842,0.0017004765,0.9506407
9726,0.6358952,0.12519269,0.23891214
9727,0.56802547,0.008509111,0.42346543
9728,0.88139033,0.0006542408,0.117955476
9729,0.96663386,0.01775104,0.01561511
9730,0.9695089,0.013748704,0.01674242
9731,0.18232603,0.03396146,0.7837125
9732,0.0895077,0.035219897,0.8752724
9733,0.031244462,0.068434276,0.90032125
9734,0.89798254,0.0053417613,0.09667572
9735,0.017540725,0.012868145,0.96959114
9736,0.71572727,0.22461364,0.0596591
9737,0.95310956,0.0034932122,0.04339728
9738,0.87538785,0.026037615,0.098574534
9739,0.08756115,0.026167724,0.8862712
9740,0.5219155,0.007970391,0.47011414
9741,0.7243862,0.119419575,0.15619427
9742,0.06074324,0.09597553,0.84328127
9743,0.107430615,0.022156017,0.87041336
9744,0.0069909706,0.011069817,0.98193926
9745,0.09792025,0.001616383,0.9004634
9746,0.4981961,0.21973777,0.28206614
9747,0.19734536,0.14751726,0.65513736
9748,0.8506924,0.008127525,0.14118008
9749,0.95719403,0.0019435617,0.04086238
9750,0.38908848,0.0048033465,0.6061082
9751,0.9523335,0.0038463918,0.0438201
9752,0.9761511,0.00090029923,0.022948578
9753,0.08113039,0.08441301,0.8344566
9754,0.97495437,0.00079198426,0.024253638
9755,0.9815681,0.0033446338,0.015087276
9756,0.8971264,0.036953386,0.06592023
9757,0.81732535,0.015633762,0.1670409
9758,0.48575264,0.063501716,0.45074564
9759,0.48700273,0.010959276,0.502038
9760,0.9498959,0.008073441,0.042030614
9761,3.1307234e-05,6.625985e-05,0.9999024
9762,0.9141044,0.0019858875,0.083909735
9763,0.5886431,0.029257085,0.38209984
9764,0.982726,0.0013778985,0.01589615
9765,0.91749054,0.011186883,0.07132258
9766,0.565476,0.035195265,0.3993287
9767,0.98436713,0.0035011151,0.012131766
9768,0.6487578,0.034936074,0.3163061
9769,0.53090376,0.05977468,0.40932155
9770,0.9643764,0.011583734,0.024039878
9771,0.9425622,0.0010219357,0.056415882
9772,0.03079056,0.009498443,0.959711
9773,0.914178,0.002700459,0.083121516
9774,0.57116324,0.0075307097,0.4213061
9775,0.102485076,0.008532938,0.888982
9776,0.97204447,0.0013810867,0.026574425
9777,0.26159075,0.24266511,0.4957441
9778,0.3819787,0.039403338,0.57861793
9779,0.93558526,0.0094029475,0.05501177
9780,0.5214388,0.031360947,0.4472003
9781,0.96852726,0.0017715418,0.029701155
9782,0.90820616,0.060582105,0.031211736
9783,0.032003567,0.07210822,0.8958882
9784,0.98958015,0.0042855707,0.006134273
9785,0.9630505,0.0019659114,0.034983564
9786,0.41277024,0.11928796,0.46794185
9787,5.9681806e-06,0.00025768604,0.99973637
9788,0.8886817,0.0012058121,0.1101125
9789,0.868608,0.005546693,0.12584534
9790,0.91974396,0.024447678,0.055808395
9791,0.00058911066,0.00338107,0.99602985
9792,0.71252275,0.03956377,0.24791348
9793,0.0011394337,0.000941116,0.9979195
9794,0.62809396,0.0042761266,0.3676299
9795,0.23382036,0.059626456,0.7065532
9796,0.87025064,0.018524058,0.11122534
9797,0.97839874,0.014543749,0.007057445
9798,0.8341118,0.03148641,0.13440183
9799,0.1473377,0.1164561,0.7362062
9800,0.14016841,0.0066597154,0.8531719
9801,0.033057876,0.010776404,0.95616573
9802,0.9471722,0.014286646,0.03854117
9803,0.8436725,0.023088936,0.13323852
9804,0.3889659,0.005076993,0.60595715
9805,0.9622249,0.013616407,0.0241587
9806,0.78364354,0.00826745,0.20808896
9807,0.7110646,0.013691869,0.27524364
9808,0.218579,0.0056011244,0.7758199
9809,0.16077773,0.016129801,0.82309246
9810,0.042549543,0.06291852,0.8945319
9811,0.5931468,0.008049681,0.39880356
9812,0.8091238,0.0209339,0.1699423
9813,0.14114664,0.19777341,0.66108
9814,0.9618713,0.00049869466,0.037629984
9815,0.8608663,0.04266461,0.096469104
9816,0.00011062648,0.00093308836,0.9989563
9817,0.5296681,0.03978793,0.43054396
9818,0.97177345,0.0018167899,0.026409797
9819,0.9597855,0.00493213,0.035282373
9820,0.94227284,0.004745362,0.052981824
9821,0.40525487,0.055637535,0.5391076
9822,0.9355653,0.0051141693,0.05932048
9823,0.5511537,0.12584211,0.32300422
9824,0.8435887,0.0017257305,0.15468557
9825,0.003147137,0.10932417,0.8875287
9826,0.42759657,0.43988207,0.13252138
9827,6.8258174e-05,2.30522e-05,0.9999087
9828,0.013335545,0.005134749,0.9815297
9829,0.06464557,0.054258864,0.8810956
9830,0.9219901,0.0003937523,0.07761617
9831,0.9825875,0.0073960414,0.010016434
9832,0.5638348,0.004996056,0.4311692
9833,0.98244965,0.0014589098,0.016091496
9834,0.9570156,0.026682409,0.016301963
9835,0.11090864,0.03155811,0.8575333
9836,0.98437697,0.0021864856,0.013436565
9837,9.9399396e-05,0.00012158754,0.99977905
9838,0.9656923,0.0036179596,0.030689774
9839,0.27769977,0.064427085,0.65787315
9840,0.9106458,0.013375903,0.075978324
